ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,id,bayesaverage,yearpublished
52825,De Kolonisten van de Lage Landen,2009.0,3,5,75,10,214,6.48,6670,2.43,637.0,"Dice Rolling, Hand Management, Memory, Network and Route Building, Trading",,52825,5.59826,2009
6551,Crimson Skies,2003.0,2,2,10,10,437,6.06,6671,2.17,975.0,"Action Points, Dice Rolling, Role Playing, Variable Player Powers",Thematic Games,6551,5.59011,2003
230667,Itchy Feet: the Travel Game,2017.0,2,6,45,7,263,6.78,6672,1.0,563.0,"Hand Management, Trading, Variable Player Powers",,230667,5.61043,2017
140638,The Walking Dead Board Game: The Best Defense,2013.0,1,4,60,15,531,6.08,6673,1.97,1404.0,"Cooperative Game, Modular Board, Variable Player Powers",Thematic Games,140638,5.58552,2013
140314,High Heavens,2015.0,2,4,75,8,124,7.49,6674,2.23,275.0,"Action Points, Grid Movement, Hand Management",Strategy Games,140314,5.59071,2015
149794,Clash of Giants: Civil War,2016.0,1,2,420,12,131,7.04,6675,2.2,499.0,"Chit-Pull System, Hexagon Grid",Wargames,149794,5.61652,2016
278783,Almanac: The Dragon Road,2020.0,2,4,90,12,104,7.64,6676,2.0,301.0,"Auction/Bidding, Pick-up and Deliver, Worker Placement",,278783,5.84501,2020
137500,Gothic Invasion,2014.0,2,5,90,12,130,7.14,6677,2.5,217.0,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Secret Unit Deployment, Variable Player Powers",Wargames,137500,5.58701,2014
32171,El Club de los Martes,2007.0,3,6,60,14,141,7.15,6678,2.04,301.0,"Acting, Betting and Bluffing",Thematic Games,32171,5.57835,2007
208411,Unreal Estate,2017.0,2,5,20,8,364,6.1,6679,1.5,904.0,"Card Drafting, Set Collection",,208411,5.57928,2017
184287,Frantic,2015.0,2,8,45,12,210,6.63,6680,1.78,481.0,"Card Drafting, Take That",,184287,5.70191,2015
142334,Sushi Dice,2014.0,2,6,20,7,785,5.86,6681,1.09,1366.0,"Dice Rolling, Push Your Luck, Set Collection",Party Games,142334,5.60584,2014
2132,Guardians,1995.0,2,4,45,12,275,6.4,6682,2.67,518.0,Secret Unit Deployment,Customizable Games,2132,5.58459,1995
148213,Primer: The Gamer's Source for Battles from the Age of Reason,2013.0,2,6,120,14,58,9.14,6683,4.0,255.0,"Dice Rolling, Hexagon Grid, Line of Sight, Movement Points, Scenario / Mission / Campaign Game, Simulation",Wargames,148213,5.59591,2013
8285,"Boots & Saddles, An Assault Series Module",1984.0,2,2,720,12,164,6.79,6684,3.48,573.0,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Three Dimensional Movement",Wargames,8285,5.58542,1984
39210,Tier auf Tier: Das Duell,2008.0,2,2,10,5,225,6.37,6685,1.0,431.0,"Dice Rolling, Die Icon Resolution, Stacking and Balancing",Children's Games,39210,5.58049,2008
148975,Dungeon Guilds,2013.0,3,6,30,12,184,6.55,6686,1.44,245.0,"Push Your Luck, Worker Placement",,148975,5.57794,2013
799,The Hills Rise Wild!,2000.0,2,4,180,12,261,6.38,6687,2.62,604.0,Variable Player Powers,Thematic Games,799,5.58212,2000
18333,Nature Fluxx,2005.0,2,6,15,8,1104,5.89,6688,1.26,2426.0,"Hand Management, Set Collection","Family Games, Party Games",18333,5.60474,2005
149130,Monster Fluxx,2013.0,2,6,20,8,471,6.07,6689,1.17,1540.0,"Hand Management, Set Collection",,149130,5.63043,2013
3572,Invasion: America - Death Throes of the Superpower,1976.0,2,5,240,12,203,6.56,6690,3.21,567.0,"Hexagon Grid, Zone of Control",Wargames,3572,5.59361,1976
8722,BAOR,1981.0,2,2,120,12,161,6.88,6691,3.04,743.0,Hexagon Grid,Wargames,8722,5.59443,1981
27823,Battue: Storm of the Horse Lords,2007.0,2,4,60,12,603,5.94,6692,2.05,1228.0,Dice Rolling,"Family Games, Thematic Games, Wargames",27823,5.58109,2007
200170,Myth: Dark Frontier,2017.0,2,4,180,10,118,7.25,6693,3.29,369.0,"Area Movement, Cooperative Game, Dice Rolling, Storytelling",,200170,5.60041,2017
607,Honor of the Samurai,1996.0,3,6,60,10,810,5.92,6694,2.18,1576.0,"Action Points, Dice Rolling, Hand Management, Take That","Strategy Games, Thematic Games",607,5.59643,1996
303159,Deep Vents,2020.0,2,4,60,13,120,7.08,6695,2.83,433.0,"Hexagon Grid, Increase Value of Unchosen Resources, Pattern Building, Player Elimination, Take That, Tile Placement, Victory Points as a Resource",,303159,5.65123,2020
7662,Bar-Lev: The Yom-Kippur War of 1973,1974.0,2,5,360,16,110,7.38,6696,3.05,271.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames,7662,5.58862,1974
22377,Spartacus,2008.0,2,2,300,12,170,6.72,6697,3.33,557.0,"Campaign / Battle Card Driven, Point to Point Movement, Simulation",Wargames,22377,5.58205,2008
232078,Pot de Vin,2017.0,3,6,45,14,288,6.3,6698,1.86,845.0,"Hand Management, Set Collection, Trick-taking",,232078,5.60626,2017
303,Koalition,1992.0,4,10,90,12,214,6.45,6699,2.29,416.0,Unknown,Strategy Games,303,5.58472,1992
192777,Junta: Las Cartas,2016.0,3,6,60,12,185,6.53,6700,2.14,671.0,"Hand Management, Secret Unit Deployment, Simulation, Simultaneous Action Selection, Take That, Voting",,192777,5.5997,2016
2742,Wings: World War One Plane to Plane Combat 1916-1918,1981.0,1,4,120,0,129,7.02,6701,3.29,465.0,"Action Queue, Hexagon Grid, Simultaneous Action Selection",Wargames,2742,5.58674,1981
288828,Opale,2019.0,2,2,20,8,122,7.09,6702,1.33,218.0,Hand Management,,288828,5.66293,2019
134637,Channel A,2012.0,3,6,30,12,194,6.74,6703,1.43,360.0,"Acting, Storytelling, Voting",,134637,5.58352,2012
260694,Catacombs Cubes,2020.0,1,4,60,14,129,7.05,6704,2.0,371.0,"Modular Board, Pattern Building, Pattern Recognition, Tile Placement",,260694,5.59843,2020
109,Wettstreit der Baumeister,1994.0,3,4,45,10,382,6.09,6705,2.0,722.0,Auction/Bidding,"Family Games, Strategy Games",109,5.58714,1994
39940,Prague: The Empty Triumph,2014.0,1,4,30,12,70,8.67,6706,4.0,408.0,"Dice Rolling, Hexagon Grid",Wargames,39940,5.60733,2014
14940,Figure It,1975.0,2,5,20,8,173,6.64,6707,1.29,307.0,Unknown,,14940,5.61041,1975
236125,Nights of Fire: Battle for Budapest,2019.0,1,3,90,14,104,7.39,6708,3.09,574.0,"Area Movement, Cooperative Game, Dice Rolling, Hand Management, Movement Points, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Solo / Solitaire Game, Team-Based Game, Variable Set-up",Wargames,236125,5.61238,2019
266802,Escape Room: The Game - Jumanji,2018.0,3,5,60,10,154,6.74,6709,2.75,528.0,Cooperative Game,,266802,5.60736,2018
982,Amoeba Wars,1981.0,2,6,150,12,506,6.06,6710,2.14,1018.0,"Dice Rolling, Hand Management, Hexagon Grid, Variable Player Powers","Thematic Games, Wargames",982,5.59528,1981
72799,Battle for Stalingrad,2014.0,2,2,60,0,152,6.82,6711,1.93,388.0,Hand Management,"Abstract Games, Wargames",72799,5.57515,2014
210113,Tank Chess,2016.0,2,2,50,10,124,7.57,6712,2.83,397.0,"Grid Movement, Line of Sight, Movement Points, Scenario / Mission / Campaign Game, Square Grid, Variable Set-up",,210113,5.61301,2016
3656,Score Four,1967.0,2,4,30,8,601,5.96,6713,1.83,1486.0,"Pattern Building, Pattern Recognition, Tile Placement",Abstract Games,3656,5.59916,1967
176914,Gateway: Uprising,2017.0,2,4,60,13,188,6.73,6714,2.71,655.0,"Deck Bag and Pool Building, Modular Board",,176914,5.61126,2017
223538,Fast Food Fear!,2017.0,3,6,30,8,293,6.34,6715,1.0,560.0,"Cooperative Game, Set Collection",,223538,5.56513,2017
291511,Medici: The Dice Game,2020.0,1,4,20,10,134,6.92,6716,1.5,411.0,"Card Drafting, Paper-and-Pencil, Set Collection",Family Games,291511,5.66305,2020
4425,Waterloo: Napoleon's Last Battle,2002.0,2,3,120,12,409,6.05,6717,2.76,1173.0,Square Grid,Wargames,4425,5.57408,2002
222951,Mini WWII,2018.0,2,4,120,10,120,7.26,6718,2.29,247.0,"Area Majority / Influence, Campaign / Battle Card Driven, Hand Management",Wargames,222951,5.5815,2018
223312,Little Big Fish,2017.0,2,2,20,8,168,6.89,6719,1.14,291.0,"Grid Movement, Modular Board",,223312,5.59801,2017
244795,Lost Cities: To Go,2018.0,2,2,20,8,184,6.56,6720,1.43,387.0,"Push Your Luck, Set Collection",Family Games,244795,5.6094,2018
191932,Exposed,2016.0,2,6,45,12,233,6.34,6721,1.71,621.0,"Area Movement, Grid Movement",,191932,5.57724,2016
97094,Dark Minions,2011.0,3,5,60,10,394,6.12,6722,2.15,962.0,"Dice Rolling, Worker Placement",Strategy Games,97094,5.57958,2011
268936,Llamas Unleashed,2019.0,2,8,45,14,245,6.53,6723,1.63,1174.0,"Hand Management, Set Collection, Take That",,268936,5.60215,2019
32149,Word Blur,2007.0,3,12,60,10,151,6.82,6724,1.25,185.0,Unknown,,32149,5.58005,2007
145609,Stinker,2015.0,3,6,15,8,137,6.92,6725,1.33,277.0,Unknown,,145609,5.58195,2015
16444,The Battle of the Bulge,1965.0,2,2,120,10,405,6.14,6726,2.32,1101.0,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Paper-and-Pencil, Ratio / Combat Results Table, Simulation, Zone of Control",Wargames,16444,5.60431,1965
195533,Haze Islands,2016.0,1,3,60,10,132,7.31,6727,2.89,287.0,"Cooperative Game, Grid Movement, Player Elimination, Tile Placement, Worker Placement",,195533,5.58059,2016
10681,Apples to Apples Junior,2002.0,4,10,30,9,1060,5.83,6728,1.15,2522.0,"Hand Management, Simultaneous Action Selection",Children's Games,10681,5.54808,2002
194194,P?dz?ce ?limaki,2016.0,2,5,20,6,187,6.58,6729,1.0,225.0,Roll / Spin and Move,Family Games,194194,5.58465,2016
20044,The Lord of the Rings: The Mines of Moria,2005.0,2,2,30,12,145,6.84,6730,2.75,354.0,Dice Rolling,,20044,5.58849,2005
239951,Gretchinz!,2018.0,2,4,20,8,383,6.28,6731,1.88,662.0,"Action Queue, Dice Rolling, Take That, Variable Player Powers",,239951,5.58925,2018
237145,Daimyo: Rebirth of the Empire,2021.0,2,4,90,14,79,8.13,6732,3.0,378.0,"Area Majority / Influence, Dice Rolling, Hand Management",,237145,5.98504,2021
614,Rubik's Race,1982.0,2,2,5,7,550,6.0,6733,1.28,1425.0,"Grid Movement, Memory, Pattern Building",,614,5.62508,1982
200512,Pups,2016.0,2,5,30,8,151,6.89,6734,1.67,317.0,"Auction/Bidding, Trick-taking",,200512,5.62196,2016
3466,WarpWar,1977.0,2,2,30,12,270,6.33,6735,2.0,760.0,"Hexagon Grid, Rock-Paper-Scissors, Simultaneous Action Selection",Wargames,3466,5.58339,1977
7831,Risorgimento 1859: the Second Italian War of Independence,2000.0,1,4,240,12,130,7.1,6736,3.31,535.0,"Dice Rolling, Hexagon Grid, Point to Point Movement, Solo / Solitaire Game",Wargames,7831,5.5853,2000
155411,DreadBall Xtreme,2015.0,2,2,45,0,126,7.3,6737,3.0,557.0,"Action Points, Dice Rolling, Enclosure, Grid Movement, Hand Management, Modular Board, Role Playing",Strategy Games,155411,5.5834,2015
197707,Lost in R'lyeh,2016.0,2,6,45,13,436,6.07,6738,1.33,1076.0,"Hand Management, Player Elimination, Single Loser Game",,197707,5.59544,2016
161138,Dragon Run,2014.0,2,5,15,8,393,6.13,6739,1.41,725.0,"Push Your Luck, Take That, Variable Player Powers",,161138,5.59067,2014
19878,Lucca Città,2005.0,3,5,30,10,457,5.99,6740,1.73,1045.0,"Card Drafting, Set Collection","Family Games, Strategy Games",19878,5.57234,2005
167237,Andromeda,2015.0,2,4,60,10,174,6.63,6741,2.33,383.0,"Area Majority / Influence, Dice Rolling, Grid Movement, I Cut You Choose, Modular Board",,167237,5.59243,2015
153225,Pick-a-Seal,2014.0,1,5,15,8,241,6.35,6742,1.0,518.0,Pattern Recognition,,153225,5.59579,2014
87904,Trivial Pursuit: Master Edition,2010.0,2,6,60,16,483,6.12,6743,1.36,1134.0,"Dice Rolling, Roll / Spin and Move",,87904,5.61439,2009
93194,11,2011.0,3,6,90,12,419,6.09,6744,2.76,779.0,"Auction/Bidding, Variable Phase Order, Variable Player Powers","Strategy Games, Thematic Games",93194,5.57504,2011
282438,Throne of Allegoria,2019.0,2,4,120,12,120,7.0,6745,3.6,336.0,"Action Points, Auction/Bidding, I Cut You Choose, Secret Unit Deployment, Variable Player Powers, Worker Placement",,282438,5.58633,2019
129710,Card City,2012.0,1,4,30,12,404,6.04,6746,2.05,747.0,"Card Drafting, I Cut You Choose, Tile Placement","Family Games, Strategy Games",129710,5.57314,2012
6251,Arnhem: Defiant Stand,2003.0,2,6,90,12,102,7.61,6747,3.84,269.0,"Action Points, Dice Rolling, Hexagon Grid, Secret Unit Deployment",Wargames,6251,5.57881,2003
4991,Apples to Apples Kids,2001.0,4,10,30,7,389,6.07,6748,1.08,626.0,"Hand Management, Simultaneous Action Selection",Children's Games,4991,5.57293,2001
70916,Rockband Manager,2010.0,3,6,45,14,511,5.96,6749,1.84,1290.0,Auction/Bidding,Family Games,70916,5.5912,2010
142401,Dwarven Miner,2013.0,2,4,30,12,234,6.45,6750,1.92,473.0,"Dice Rolling, Hand Management, Push Your Luck, Variable Player Powers",Family Games,142401,5.57167,2013
108783,Dr. Shark,2011.0,2,6,45,8,303,6.17,6751,1.57,488.0,"Area Movement, Set Collection",Family Games,108783,5.57635,2011
18824,WWE Raw Deal,2000.0,2,8,15,10,173,6.75,6752,2.58,225.0,Hand Management,Customizable Games,18824,5.58815,2000
231854,Twin Stars: Adventure Series I,2017.0,1,1,30,8,189,6.61,6754,2.36,805.0,"Push Your Luck, Set Collection, Solo / Solitaire Game, Variable Player Powers",,231854,5.58004,2017
212450,Crossroads of Heroes,2018.0,2,5,90,14,150,7.28,6755,2.44,335.0,"Hand Management, Variable Player Powers",,212450,5.58585,2018
218957,Café Fatal,2017.0,2,5,30,8,227,6.43,6756,1.22,290.0,"Area Majority / Influence, Dice Rolling, Set Collection",,218957,5.58874,2017
177538,The Sands of Time,2018.0,2,5,180,12,162,6.65,6757,4.27,436.0,Simultaneous Action Selection,,177538,5.57872,2018
28705,Pizza Box Baseball,2008.0,2,6,30,10,259,6.22,6758,1.85,469.0,"Simulation, Simultaneous Action Selection","Family Games, Thematic Games",28705,5.58132,2008
11091,Leuthen: Frederick's Greatest Victory,1997.0,1,2,360,16,85,8.02,6759,4.0,437.0,"Dice Rolling, Hexagon Grid",Wargames,11091,5.59982,1997
296985,Sherlock: El mayordomo,2019.0,1,8,60,10,117,7.0,6760,1.5,298.0,"Communication Limits, Cooperative Game, Hand Management, Memory",,296985,5.64307,2019
4289,88: A Tactical Game of Armored Combat on the North African Front,1980.0,2,10,60,12,120,7.25,6761,3.36,293.0,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Scenario / Mission / Campaign Game, Simulation",Wargames,4289,5.59315,1980
1471,Gangsters,1992.0,2,5,120,12,292,6.26,6762,2.5,597.0,Action Points,,1471,5.58655,1992
150010,Tiger Leader,2015.0,1,1,60,0,205,6.61,6763,2.93,911.0,"Card Drafting, Hexagon Grid, Simulation",Wargames,150010,5.63737,2015
259830,Hedgehog Roll,2019.0,1,4,25,4,130,7.0,6764,1.0,295.0,"Cooperative Game, Modular Board, Point to Point Movement, Race, Roll / Spin and Move",Children's Games,259830,5.67612,2019
170415,Dungeon of Fortune,2015.0,2,6,30,8,451,6.06,6765,1.47,1492.0,"Push Your Luck, Variable Player Powers",,170415,5.57443,2015
71886,Na Grunwald: Rycerze króla Jagie??y,2010.0,2,4,60,10,180,6.62,6766,2.27,160.0,"Auction/Bidding, Worker Placement",,71886,5.57624,2010
56241,Coral Sea: Campaign Commander Series,2010.0,2,2,180,10,115,7.26,6767,2.62,313.0,"Area Movement, Area-Impulse, Dice Rolling, Rock-Paper-Scissors, Simultaneous Action Selection",Wargames,56241,5.58091,2010
201557,Odyseja,2019.0,1,6,30,5,125,7.56,6768,1.33,212.0,"Memory, Storytelling",,201557,5.59456,2019
13520,La Bataille d'Albuera: Espagnol,1987.0,1,2,1800,12,119,7.32,6769,3.73,469.0,"Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Ratio / Combat Results Table, Zone of Control",Wargames,13520,5.58716,1987
42131,War of the Ring,2009.0,2,2,180,10,115,7.19,6770,3.17,311.0,"Dice Rolling, Line of Sight, Measurement Movement",Wargames,42131,5.59394,2009
6544,Battle for Moscow,1986.0,2,2,90,12,307,6.24,6771,1.96,699.0,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation, Zone of Control",Wargames,6544,5.60604,1986
111069,Karnag,2012.0,2,5,120,14,182,6.6,6772,3.41,363.0,"Action Queue, Enclosure, Worker Placement",,111069,5.5784,2012
144479,Myths at War,2013.0,2,6,20,10,193,7.46,6773,2.38,335.0,"Deck Construction, Set Collection",Customizable Games,144479,5.57308,2013
182638,Harald,2015.0,2,4,30,10,237,6.33,6774,2.0,544.0,"Card Drafting, Hand Management, Set Collection, Take That",,182638,5.58928,2015
204055,Warehouse 13: The Board Game,2019.0,2,5,150,14,132,7.33,6775,3.13,444.0,"Cooperative Game, Dice Rolling, Hand Management, Team-Based Game, Traitor Game, Variable Player Powers, Voting",Thematic Games,204055,5.57798,2019
242325,Tricks and the Phantom,2017.0,2,4,20,10,163,6.66,6776,1.33,440.0,Unknown,,242325,5.6534,2017
31968,Abalone Quattro,2003.0,2,4,40,0,155,6.81,6777,2.44,344.0,Grid Movement,Abstract Games,31968,5.59447,2003
142364,Palmyra,2013.0,1,5,45,10,273,6.25,6778,2.2,443.0,"Grid Movement, Hand Management, Tile Placement",,142364,5.57604,2013
256997,Perseverance: Castaway Chronicles - Episodes 1 & 2,2021.0,1,4,180,14,99,7.74,6779,3.8,197.0,"Area Majority / Influence, Dice Rolling, Scenario / Mission / Campaign Game, Tile Placement, Worker Placement, Worker Placement with Dice Workers",,256997,6.4323,2022
186723,Cave Evil: Warcults,2016.0,2,12,1000,18,82,8.24,6780,3.67,430.0,"Card Drafting, Hand Management, Hexagon Grid",,186723,5.60311,2016
2443,MotorChamp,2000.0,2,8,90,8,164,6.69,6781,1.95,255.0,Roll / Spin and Move,,2443,5.57501,2000
10668,Panzer Grenadier: Desert Rats,2004.0,2,2,150,12,135,6.95,6782,2.77,490.0,Hexagon Grid,Wargames,10668,5.5781,2004
7753,When Eagles Fight,1993.0,1,2,240,12,163,6.65,6783,2.78,535.0,Hexagon Grid,Wargames,7753,5.58353,1993
180256,It's Mine,2015.0,2,2,45,12,133,6.97,6784,2.0,270.0,"Area Majority / Influence, Set Collection, Simultaneous Action Selection, Take That, Variable Player Powers",,180256,5.59056,2015
1844,Battle of Britain,1990.0,2,2,120,12,242,6.5,6785,2.28,582.0,"Area Movement, Dice Rolling, Secret Unit Deployment, Simulation",Wargames,1844,5.58809,1990
160436,Lost Legacy: Binbo Tantei to Inbo no Shiro,2014.0,2,8,10,10,106,7.2,6786,1.38,309.0,"Hand Management, Memory, Player Elimination",,160436,5.57887,2014
5482,Devil's Den,1980.0,2,2,360,12,177,6.7,6787,3.36,708.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames,5482,5.59295,1980
97939,Lyssan,2012.0,2,4,180,12,156,6.87,6788,3.68,403.0,"Area Majority / Influence, Area Movement, Hand Management, Player Elimination","Strategy Games, Wargames",97939,5.57214,2012
301665,DC Deck-Building Game: Dark Nights - Metal,2020.0,2,5,75,15,85,8.18,6789,2.0,324.0,"Deck Bag and Pool Building, Variable Player Powers",,301665,5.79202,2020
296043,Four Gardens,2020.0,2,4,45,10,144,7.9,6790,2.18,219.0,"Action Points, Hand Management, Set Collection",,296043,6.07557,2020
2844,Throneworld,1997.0,2,6,270,0,159,6.68,6791,3.55,595.0,"Hexagon Grid, Variable Player Powers","Thematic Games, Wargames",2844,5.58103,1997
246531,Star Trek Fluxx,2018.0,2,6,40,8,165,6.81,6792,1.5,755.0,"Hand Management, Set Collection",,246531,5.6635,2018
51195,Adaptoid,2009.0,2,2,20,8,136,6.89,6793,2.13,150.0,"Enclosure, Grid Movement",Abstract Games,51195,5.57681,2009
1508,Broadside,1962.0,2,2,45,10,390,6.13,6794,1.75,846.0,"Grid Movement, Point to Point Movement, Secret Unit Deployment, Square Grid, Variable Set-up",Wargames,1508,5.59507,1962
5060,Caesar in Alexandria,2001.0,2,2,300,14,137,6.89,6795,3.0,609.0,Hexagon Grid,Wargames,5060,5.58886,2001
9476,L'Armee' du Nord: the Belgian Campaign,1993.0,1,2,300,12,144,6.87,6796,2.96,434.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames,9476,5.58086,1993
255456,Beneath the Med: Regia Marina at Sea 1940-1943,2020.0,1,1,180,12,83,8.28,6797,2.5,420.0,"Dice Rolling, Paper-and-Pencil, Push Your Luck, Scenario / Mission / Campaign Game, Simulation, Solo / Solitaire Game",Wargames,255456,5.71026,2020
137933,Dicht dran,2013.0,3,5,20,8,216,6.39,6798,1.45,382.0,"Hand Management, Simultaneous Action Selection",Family Games,137933,5.59437,2013
43845,18Ardennes,2010.0,3,5,300,14,83,7.65,6799,3.78,96.0,"Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement",,43845,5.59145,2010
25409,Salamanca,2006.0,2,5,80,10,311,6.13,6800,2.41,484.0,"Hand Management, Tile Placement",,25409,5.58542,2006
149863,Castro,2013.0,2,4,20,8,202,6.48,6801,1.41,272.0,"Dice Rolling, Pattern Building, Push Your Luck",,149863,5.59239,2013
310100,Nemesis: Lockdown,2021.0,1,5,180,12,93,8.22,6802,3.2,618.0,"Cooperative Game, Dice Rolling, Hidden Roles, Modular Board, Player Elimination, Semi-Cooperative Game, Traitor Game, Variable Player Powers",,310100,7.51234,2022
93185,Tetris Link,2011.0,2,4,15,6,503,6.0,6803,1.31,1189.0,Pattern Building,"Abstract Games, Family Games",93185,5.57972,2011
187777,Endure the Stars,2017.0,1,6,180,13,247,6.63,6804,2.25,702.0,"Action Points, Cooperative Game, Dice Rolling, Hand Management, Modular Board, Variable Player Powers",Thematic Games,187777,5.56887,2017
24207,Burger Quiz,2002.0,3,6,30,12,168,6.7,6805,1.67,449.0,Unknown,,24207,5.58384,2002
42206,7 Ate 9,2009.0,2,4,5,8,450,6.05,6806,1.13,1040.0,"Hand Management, Pattern Building","Children's Games, Family Games",42206,5.59745,2009
104498,Pirates of Nassau,2012.0,3,5,90,10,138,6.95,6807,2.88,311.0,"Area Movement, Dice Rolling",,104498,5.58269,2012
30057,Burger Joint,2009.0,2,2,30,10,534,5.97,6808,1.88,817.0,Set Collection,"Family Games, Strategy Games",30057,5.56506,2009
1997,Zargo's Lords: Magic Duels for World Power,1979.0,2,4,120,12,195,6.71,6810,3.0,348.0,Hexagon Grid,Wargames,1997,5.58299,1979
72941,Beda Fomm,2010.0,1,2,120,0,113,7.26,6811,2.55,428.0,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames,72941,5.59326,2010
3053,Bonaparte in Italy,1979.0,2,2,180,16,122,7.18,6812,3.17,415.0,"Hexagon Grid, Simulation",Wargames,3053,5.57673,1979
24085,EVE: The Second Genesis,2006.0,2,6,20,12,201,6.62,6813,2.76,421.0,Hand Management,Customizable Games,24085,5.57275,2006
127438,Star Wars: Angriff der Klonkrieger,2012.0,2,4,45,8,207,6.4,6814,2.05,376.0,"Cooperative Game, Dice Rolling",Family Games,127438,5.58217,2012
212958,Space Freaks,2017.0,2,4,90,14,209,6.79,6815,2.83,506.0,"Area Movement, Variable Player Powers",,212958,5.56929,2017
172162,Da Luigi,2015.0,2,4,40,8,212,6.39,6816,1.85,290.0,"Set Collection, Take That",,172162,5.5921,2015
218948,Apocalypse Road,2020.0,2,10,90,14,76,7.79,6817,2.5,395.0,"Area Movement, Hand Management",,218948,5.74118,2020
209206,Hypergrid,2017.0,2,2,60,7,112,7.76,6818,3.46,220.0,"Grid Movement, Pattern Building, Pattern Recognition, Tile Placement",Abstract Games,209206,5.58738,2017
29952,Quinamid,2007.0,2,2,10,8,140,6.85,6819,2.2,155.0,"Memory, Pattern Building",Abstract Games,29952,5.57699,2007
58625,Storm Over Normandy,2015.0,2,2,180,0,100,7.31,6820,2.17,449.0,"Area-Impulse, Simulation",Wargames,58625,5.59623,2015
284054,Smoothies,2019.0,1,4,30,10,181,6.54,6821,1.6,403.0,"Dice Rolling, Drafting, Paper-and-Pencil",,284054,5.59024,2019
1014,Fief 2,1989.0,3,6,120,10,147,6.83,6822,2.91,259.0,"Area Movement, Voting",Strategy Games,1014,5.57936,1989
7975,Triumph & Glory: Battles of the Napoleonic Wars 1796-1809,2000.0,2,2,360,14,151,6.74,6823,2.85,496.0,Hexagon Grid,Wargames,7975,5.58441,2000
65814,Dweebies,2010.0,2,6,20,8,654,5.91,6824,1.07,1266.0,Pattern Recognition,"Children's Games, Family Games",65814,5.59344,2010
222462,Mint Julep,2017.0,2,4,30,8,136,6.94,6825,1.75,677.0,"Betting and Bluffing, Card Drafting",,222462,5.59958,2017
192701,Final Touch,2016.0,2,4,15,8,401,6.04,6826,1.09,726.0,"Hand Management, Team-Based Game",,192701,5.58609,2016
170825,Bad Medicine,2015.0,3,8,30,16,181,6.65,6827,1.46,595.0,"Storytelling, Team-Based Game, Voting",Party Games,170825,5.57919,2015
256742,Exceed: Seventh Cross - Church vs. Empire Box,2018.0,2,2,30,10,78,7.98,6828,3.0,309.0,"Hand Management, Point to Point Movement, Variable Player Powers",,256742,5.58263,2018
7365,"Wilson's Creek: The West's First Fight, August 10, 1861",1980.0,2,2,300,12,188,6.59,6829,3.33,828.0,"Dice Rolling, Hexagon Grid, Ratio / Combat Results Table",Wargames,7365,5.58684,1980
2494,Hispania,1994.0,4,5,300,14,148,6.75,6830,3.06,358.0,"Area Movement, Simulation, Variable Player Powers",Wargames,2494,5.58051,1994
2192,Rivets,1977.0,2,2,30,10,216,6.42,6831,2.0,649.0,"Action Queue, Hexagon Grid",Wargames,2192,5.57881,1977
247143,Senshi,2018.0,2,4,20,14,213,6.49,6832,1.89,583.0,Set Collection,,247143,5.60277,2018
19665,Tara: Ireland's Royal Board Game,2004.0,2,2,30,8,278,6.3,6833,2.12,794.0,"Pattern Building, Pattern Recognition, Tile Placement",Abstract Games,19665,5.57919,2004
226170,Advanced Guildhall Fantasy: The Gathering,2017.0,2,4,45,10,93,7.43,6834,2.0,410.0,"Hand Management, Set Collection, Take That",,226170,5.59475,2017
101796,SUTAKKU,2011.0,1,12,15,14,311,6.2,6835,1.0,748.0,"Dice Rolling, Push Your Luck",Party Games,101796,5.5893,2011
215436,Codex: Card-Time Strategy - Starter Set,2016.0,2,2,45,13,116,6.99,6836,3.0,366.0,"Deck Bag and Pool Building, Hand Management, Secret Unit Deployment, Variable Player Powers",,215436,5.59062,2016
228372,Iberian Gauge,2017.0,3,5,90,0,101,7.26,6837,2.6,192.0,Unknown,Strategy Games,228372,6.28255,2017
244082,Outback,2018.0,2,4,45,8,228,6.32,6838,1.57,368.0,"Dice Rolling, Pattern Building, Set Collection, Tile Placement",,244082,5.60042,2018
259435,Middle-earth Strategy Battle Game: The Lord of the Rings - Battle of Pelennor Fields,2018.0,2,2,180,12,67,8.69,6839,0.0,208.0,"Action Points, Dice Rolling, Point to Point Movement, Variable Player Powers",,259435,5.64798,2018
